"","V1","size","expr","time"
"1235","labels",248,"opart",181800
"1236","labels",248,"fpop",114300
"1237","labels",248,"labelled_opart",244800
"1238","labels",248,"opart",174900
"1239","labels",248,"labelled_opart",229500
"1240","labels",248,"opart",174300
"1241","labels",248,"fpop",99500
"1242","labels",248,"fpop",93100
"1243","labels",248,"fpop",188000
"1244","labels",248,"opart",192500
"1245","labels",248,"fpop",110200
"1246","labels",248,"labelled_opart",314100
"1247","labels",248,"labelled_opart",251100
"1248","labels",248,"labelled_opart",240400
"1249","labels",248,"fpop",115900
"1250","labels",248,"opart",183000
"1251","labels",248,"opart",178100
"1252","labels",242,"fpop",180000
"1253","labels",242,"opart",197200
"1254","labels",242,"labelled_opart",312200
"1255","labels",242,"fpop",114700
"1256","labels",242,"opart",173600
"1257","labels",242,"fpop",99500
"1258","labels",242,"opart",168400
"1259","labels",242,"labelled_opart",254900
"1260","labels",242,"labelled_opart",254800
"1261","labels",249,"opart",213600
"1262","labels",249,"opart",181100
"1263","labels",249,"labelled_opart",324500
"1264","labels",249,"labelled_opart",252200
"1265","labels",249,"fpop",120800
"1266","labels",249,"fpop",103800
"1267","labels",249,"opart",178800
"1268","labels",249,"fpop",98700
"1269","labels",249,"labelled_opart",249200
"1270","labels",248,"fpop",315700
"1271","labels",248,"labelled_opart",598800
"1272","labels",248,"opart",378900
"1273","labels",248,"fpop",266700
"1274","labels",248,"labelled_opart",617600
"1275","labels",248,"fpop",216500
"1276","labels",248,"labelled_opart",560400
"1277","labels",248,"opart",363400
"1278","labels",248,"opart",347900
"1279","labels",248,"fpop",175500
"1280","labels",248,"opart",185600
"1281","labels",248,"labelled_opart",299100
"1282","labels",248,"opart",178900
"1283","labels",248,"fpop",112600
"1284","labels",248,"fpop",101000
"1285","labels",248,"opart",173100
"1286","labels",248,"labelled_opart",243200
"1287","labels",248,"labelled_opart",250300
"1288","labels",69,"fpop",138700
"1289","labels",69,"opart",56800
"1290","labels",69,"opart",43600
"1291","labels",69,"labelled_opart",265800
"1292","labels",69,"fpop",55200
"1293","labels",69,"fpop",45800
"1294","labels",69,"labelled_opart",174700
"1295","labels",69,"opart",40000
"1296","labels",69,"labelled_opart",156700
"1297","labels",76,"opart",79500
"1298","labels",76,"fpop",107000
"1299","labels",76,"labelled_opart",237100
"1300","labels",76,"fpop",57000
"1301","labels",76,"labelled_opart",160800
"1302","labels",76,"opart",41900
"1303","labels",76,"labelled_opart",154500
"1304","labels",76,"fpop",55200
"1305","labels",76,"opart",42200
"1306","labels",129,"fpop",174900
"1307","labels",129,"opart",92600
"1308","labels",129,"labelled_opart",346800
"1309","labels",129,"labelled_opart",207500
"1310","labels",129,"labelled_opart",193100
"1311","labels",129,"fpop",82300
"1312","labels",129,"opart",74100
"1313","labels",129,"opart",64600
"1314","labels",129,"fpop",63400
"1315","labels",77,"fpop",121600
"1316","labels",77,"labelled_opart",243800
"1317","labels",77,"labelled_opart",165500
"1318","labels",77,"opart",46800
"1319","labels",77,"opart",40000
"1320","labels",77,"opart",38600
"1321","labels",77,"fpop",55300
"1322","labels",77,"labelled_opart",159200
"1323","labels",77,"fpop",53000
"1324","labels",68,"opart",100800
"1325","labels",68,"fpop",83300
"1326","labels",68,"labelled_opart",248000
"1327","labels",68,"opart",42100
"1328","labels",68,"labelled_opart",172400
"1329","labels",68,"opart",39600
"1330","labels",68,"labelled_opart",152300
"1331","labels",68,"fpop",56200
"1332","labels",68,"fpop",49400
"1333","labels",53,"labelled_opart",298700
"1334","labels",53,"opart",43100
"1335","labels",53,"labelled_opart",173400
"1336","labels",53,"opart",34700
"1337","labels",53,"fpop",67400
"1338","labels",53,"fpop",49600
"1339","labels",53,"fpop",50200
"1340","labels",53,"opart",32200
"1341","labels",53,"labelled_opart",161700
"1342","labels",60,"fpop",113000
"1343","labels",60,"fpop",52300
"1344","labels",60,"labelled_opart",236800
"1345","labels",60,"opart",41000
"1346","labels",60,"fpop",51400
"1347","labels",60,"labelled_opart",166400
"1348","labels",60,"opart",40900
"1349","labels",60,"opart",33000
"1350","labels",60,"labelled_opart",154000
"1351","labels",59,"labelled_opart",313200
"1352","labels",59,"fpop",69200
"1353","labels",59,"labelled_opart",169100
"1354","labels",59,"fpop",49700
"1355","labels",59,"fpop",42700
"1356","labels",59,"opart",39000
"1357","labels",59,"labelled_opart",160200
"1358","labels",59,"opart",35800
"1359","labels",59,"opart",31000
"1360","labels",61,"opart",84100
"1361","labels",61,"opart",41100
"1362","labels",61,"labelled_opart",277600
"1363","labels",61,"fpop",136600
"1364","labels",61,"fpop",82100
"1365","labels",61,"fpop",56100
"1366","labels",61,"labelled_opart",183900
"1367","labels",61,"opart",39200
"1368","labels",61,"labelled_opart",156200
"1369","labels",39,"opart",72400
"1370","labels",39,"labelled_opart",257500
"1371","labels",39,"fpop",59900
"1372","labels",39,"opart",32400
"1373","labels",39,"fpop",41200
"1374","labels",39,"labelled_opart",163400
"1375","labels",39,"fpop",41900
"1376","labels",39,"labelled_opart",151200
"1377","labels",39,"opart",30600
"1378","labels",42,"fpop",100900
"1379","labels",42,"opart",41300
"1380","labels",42,"fpop",44400
"1381","labels",42,"labelled_opart",230600
"1382","labels",42,"labelled_opart",160700
"1383","labels",42,"labelled_opart",164800
"1384","labels",42,"opart",33100
"1385","labels",42,"opart",27200
"1386","labels",42,"fpop",43500
"1387","labels",39,"labelled_opart",297100
"1388","labels",39,"fpop",63300
"1389","labels",39,"fpop",41500
"1390","labels",39,"labelled_opart",163600
"1391","labels",39,"fpop",42900
"1392","labels",39,"opart",34500
"1393","labels",39,"opart",27400
"1394","labels",39,"labelled_opart",152300
"1395","labels",39,"opart",28800
"1396","labels",58,"fpop",108800
"1397","labels",58,"fpop",50700
"1398","labels",58,"fpop",43600
"1399","labels",58,"labelled_opart",239300
"1400","labels",58,"labelled_opart",157400
"1401","labels",58,"opart",38900
"1402","labels",58,"labelled_opart",151500
"1403","labels",58,"opart",34600
"1404","labels",58,"opart",31500
"1405","labels",216,"opart",178600
"1406","labels",216,"opart",140700
"1407","labels",216,"fpop",127700
"1408","labels",216,"fpop",98500
"1409","labels",216,"fpop",92200
"1410","labels",216,"labelled_opart",251800
"1411","labels",216,"opart",142800
"1412","labels",216,"labelled_opart",180300
"1413","labels",216,"labelled_opart",168800
"1414","labels",333,"labelled_opart",355300
"1415","labels",333,"fpop",145900
"1416","labels",333,"labelled_opart",226800
"1417","labels",333,"opart",306400
"1418","labels",333,"fpop",120900
"1419","labels",333,"labelled_opart",208500
"1420","labels",333,"opart",329800
"1421","labels",333,"opart",307100
"1422","labels",333,"fpop",120200
"1423","labels",247,"opart",215600
"1424","labels",247,"opart",180300
"1425","labels",247,"labelled_opart",340900
"1426","labels",247,"fpop",123600
"1427","labels",247,"fpop",100100
"1428","labels",247,"labelled_opart",256500
"1429","labels",247,"labelled_opart",249300
"1430","labels",247,"opart",179900
"1431","labels",247,"fpop",106300
"1432","labels",414,"fpop",259500
"1433","labels",414,"opart",485200
"1434","labels",414,"labelled_opart",472800
"1435","labels",414,"opart",431100
"1436","labels",414,"opart",425800
"1437","labels",414,"labelled_opart",516000
"1438","labels",414,"labelled_opart",405500
"1439","labels",414,"fpop",187000
"1440","labels",414,"fpop",157800
"1441","labels",243,"fpop",153000
"1442","labels",243,"labelled_opart",301800
"1443","labels",243,"labelled_opart",212000
"1444","labels",243,"opart",174200
"1445","labels",243,"opart",166400
"1446","labels",243,"labelled_opart",204500
"1447","labels",243,"opart",167900
"1448","labels",243,"fpop",100200
"1449","labels",243,"fpop",87200
"1450","labels",218,"fpop",158000
"1451","labels",218,"fpop",105600
"1452","labels",218,"opart",153000
"1453","labels",218,"labelled_opart",300400
"1454","labels",218,"labelled_opart",218100
"1455","labels",218,"opart",150000
"1456","labels",218,"opart",143800
"1457","labels",218,"labelled_opart",214700
"1458","labels",218,"fpop",102600
"1459","labels",294,"opart",289400
"1460","labels",294,"labelled_opart",301100
"1461","labels",294,"fpop",148200
"1462","labels",294,"opart",234300
"1463","labels",294,"labelled_opart",218400
"1464","labels",294,"fpop",126600
"1465","labels",294,"labelled_opart",199500
"1466","labels",294,"opart",235800
"1467","labels",294,"fpop",123400
"1468","labels",247,"labelled_opart",339700
"1469","labels",247,"opart",184200
"1470","labels",247,"fpop",135600
"1471","labels",247,"fpop",114800
"1472","labels",247,"opart",180900
"1473","labels",247,"opart",174800
"1474","labels",247,"labelled_opart",186800
"1475","labels",247,"fpop",114100
"1476","labels",247,"labelled_opart",170400
"1477","labels",332,"labelled_opart",355200
"1478","labels",332,"opart",300600
"1479","labels",332,"opart",287500
"1480","labels",332,"fpop",141700
"1481","labels",332,"fpop",130400
"1482","labels",332,"labelled_opart",231000
"1483","labels",332,"opart",296400
"1484","labels",332,"labelled_opart",207100
"1485","labels",332,"fpop",136600
"1486","labels",414,"opart",469300
"1487","labels",414,"opart",431200
"1488","labels",414,"opart",424600
"1489","labels",414,"fpop",196200
"1490","labels",414,"labelled_opart",407900
"1491","labels",414,"fpop",151400
"1492","labels",414,"fpop",143400
"1493","labels",414,"labelled_opart",335500
"1494","labels",414,"labelled_opart",378200
"1495","labels",250,"opart",220200
"1496","labels",250,"fpop",138900
"1497","labels",250,"labelled_opart",323700
"1498","labels",250,"fpop",109900
"1499","labels",250,"opart",180100
"1500","labels",250,"fpop",97500
"1501","labels",250,"labelled_opart",231100
"1502","labels",250,"opart",175700
"1503","labels",250,"labelled_opart",214500
"1504","labels",289,"labelled_opart",520000
"1505","labels",289,"fpop",165100
"1506","labels",289,"fpop",149800
"1507","labels",289,"opart",260200
"1508","labels",289,"opart",249800
"1509","labels",289,"opart",254300
"1510","labels",289,"labelled_opart",799100
"1511","labels",289,"labelled_opart",823700
"1512","labels",289,"fpop",336400
"1513","labels",274,"labelled_opart",394600
"1514","labels",274,"labelled_opart",222600
"1515","labels",274,"fpop",153200
"1516","labels",274,"opart",213000
"1517","labels",274,"opart",205300
"1518","labels",274,"fpop",135500
"1519","labels",274,"labelled_opart",212100
"1520","labels",274,"fpop",130400
"1521","labels",274,"opart",210800
"1522","labels",226,"opart",190700
"1523","labels",226,"opart",150900
"1524","labels",226,"labelled_opart",312800
"1525","labels",226,"fpop",121300
"1526","labels",226,"fpop",87400
"1527","labels",226,"fpop",83500
"1528","labels",226,"opart",147300
"1529","labels",226,"labelled_opart",227100
"1530","labels",226,"labelled_opart",221600
"1531","labels",270,"opart",249200
"1532","labels",270,"labelled_opart",333600
"1533","labels",270,"fpop",135500
"1534","labels",270,"opart",210500
"1535","labels",270,"fpop",110100
"1536","labels",270,"fpop",104800
"1537","labels",270,"opart",201900
"1538","labels",270,"labelled_opart",259600
"1539","labels",270,"labelled_opart",242100
"1540","labels",230,"fpop",184900
"1541","labels",230,"fpop",104100
"1542","labels",230,"labelled_opart",261800
"1543","labels",230,"opart",162600
"1544","labels",230,"fpop",104700
"1545","labels",230,"opart",155000
"1546","labels",230,"labelled_opart",186600
"1547","labels",230,"labelled_opart",160300
"1548","labels",230,"opart",155900
"1549","labels",128,"opart",172400
"1550","labels",128,"fpop",109100
"1551","labels",128,"fpop",74500
"1552","labels",128,"labelled_opart",261700
"1553","labels",128,"opart",69500
"1554","labels",128,"labelled_opart",173600
"1555","labels",128,"opart",66800
"1556","labels",128,"labelled_opart",159000
"1557","labels",128,"fpop",75800
"1558","labels",287,"opart",266600
"1559","labels",287,"labelled_opart",353000
"1560","labels",287,"labelled_opart",259700
"1561","labels",287,"fpop",138300
"1562","labels",287,"labelled_opart",253700
"1563","labels",287,"opart",226900
"1564","labels",287,"fpop",117900
"1565","labels",287,"opart",223100
"1566","labels",287,"fpop",110000
"1567","labels",412,"opart",482400
"1568","labels",412,"fpop",179000
"1569","labels",412,"labelled_opart",425700
"1570","labels",412,"opart",430500
"1571","labels",412,"fpop",146800
"1572","labels",412,"opart",432200
"1573","labels",412,"fpop",141400
"1574","labels",412,"labelled_opart",351100
"1575","labels",412,"labelled_opart",333300
"1576","labels",413,"fpop",247300
"1577","labels",413,"opart",444600
"1578","labels",413,"opart",427300
"1579","labels",413,"labelled_opart",338000
"1580","labels",413,"labelled_opart",294000
"1581","labels",413,"labelled_opart",251800
"1582","labels",413,"fpop",168100
"1583","labels",413,"opart",434700
"1584","labels",413,"fpop",156400
"1585","labels",415,"labelled_opart",390100
"1586","labels",415,"opart",454500
"1587","labels",415,"labelled_opart",275300
"1588","labels",415,"fpop",164900
"1589","labels",415,"fpop",141300
"1590","labels",415,"labelled_opart",238600
"1591","labels",415,"fpop",141500
"1592","labels",415,"opart",435400
"1593","labels",415,"opart",426500
"1594","labels",416,"opart",511500
"1595","labels",416,"opart",461100
"1596","labels",416,"fpop",203700
"1597","labels",416,"labelled_opart",459300
"1598","labels",416,"fpop",189900
"1599","labels",416,"labelled_opart",320700
"1600","labels",416,"labelled_opart",286100
"1601","labels",416,"opart",450100
"1602","labels",416,"fpop",180300
"1603","labels",413,"fpop",227400
"1604","labels",413,"labelled_opart",458100
"1605","labels",413,"fpop",158100
"1606","labels",413,"labelled_opart",381800
"1607","labels",413,"opart",444100
"1608","labels",413,"fpop",160100
"1609","labels",413,"opart",466200
"1610","labels",413,"opart",432700
"1611","labels",413,"labelled_opart",375500
"1612","labels",84,"labelled_opart",420300
"1613","labels",84,"opart",89300
"1614","labels",84,"fpop",99900
"1615","labels",84,"opart",70800
"1616","labels",84,"opart",50200
"1617","labels",84,"labelled_opart",252900
"1618","labels",84,"fpop",80300
"1619","labels",84,"fpop",63000
"1620","labels",84,"labelled_opart",285100
"1621","labels",88,"fpop",147800
"1622","labels",88,"fpop",69900
"1623","labels",88,"labelled_opart",269200
"1624","labels",88,"opart",52700
"1625","labels",88,"opart",43800
"1626","labels",88,"fpop",59600
"1627","labels",88,"labelled_opart",190600
"1628","labels",88,"labelled_opart",160100
"1629","labels",88,"opart",47900
"1630","labels",138,"fpop",143300
"1631","labels",138,"fpop",80400
"1632","labels",138,"fpop",66700
"1633","labels",138,"labelled_opart",275100
"1634","labels",138,"labelled_opart",190100
"1635","labels",138,"opart",79000
"1636","labels",138,"labelled_opart",177000
"1637","labels",138,"opart",73800
"1638","labels",138,"opart",69900
"1639","labels",94,"labelled_opart",314100
"1640","labels",94,"fpop",80800
"1641","labels",94,"fpop",53100
"1642","labels",94,"opart",54000
"1643","labels",94,"labelled_opart",178100
"1644","labels",94,"fpop",54200
"1645","labels",94,"labelled_opart",162500
"1646","labels",94,"opart",47800
"1647","labels",94,"opart",45900
"1648","labels",93,"opart",92400
"1649","labels",93,"fpop",89100
"1650","labels",93,"opart",51600
"1651","labels",93,"fpop",55100
"1652","labels",93,"opart",53400
"1653","labels",93,"fpop",50800
"1654","labels",93,"labelled_opart",251600
"1655","labels",93,"labelled_opart",168500
"1656","labels",93,"labelled_opart",159300
"1657","labels",85,"opart",107200
"1658","labels",85,"opart",52500
"1659","labels",85,"labelled_opart",277400
"1660","labels",85,"labelled_opart",184600
"1661","labels",85,"fpop",85500
"1662","labels",85,"labelled_opart",165600
"1663","labels",85,"opart",50300
"1664","labels",85,"fpop",56500
"1665","labels",85,"fpop",51800
"1666","labels",87,"fpop",125600
"1667","labels",87,"fpop",60600
"1668","labels",87,"opart",52700
"1669","labels",87,"fpop",51700
"1670","labels",87,"labelled_opart",286600
"1671","labels",87,"opart",46800
"1672","labels",87,"labelled_opart",172700
"1673","labels",87,"opart",45600
"1674","labels",87,"labelled_opart",163200
"1675","labels",83,"labelled_opart",290500
"1676","labels",83,"fpop",82200
"1677","labels",83,"fpop",54900
"1678","labels",83,"opart",47500
"1679","labels",83,"fpop",51000
"1680","labels",83,"labelled_opart",188800
"1681","labels",83,"labelled_opart",160900
"1682","labels",83,"opart",44000
"1683","labels",83,"opart",40900
"1684","labels",40,"fpop",107700
"1685","labels",40,"fpop",46300
"1686","labels",40,"labelled_opart",242500
"1687","labels",40,"opart",36300
"1688","labels",40,"opart",27800
"1689","labels",40,"labelled_opart",157500
"1690","labels",40,"opart",30300
"1691","labels",40,"labelled_opart",148700
"1692","labels",40,"fpop",43500
"1693","labels",69,"labelled_opart",287600
"1694","labels",69,"labelled_opart",176000
"1695","labels",69,"fpop",65400
"1696","labels",69,"labelled_opart",163700
"1697","labels",69,"fpop",49500
"1698","labels",69,"fpop",41600
"1699","labels",69,"opart",42100
"1700","labels",69,"opart",35600
"1701","labels",69,"opart",34500
"1702","labels",73,"opart",231700
"1703","labels",73,"labelled_opart",473100
"1704","labels",73,"fpop",73600
"1705","labels",73,"labelled_opart",235100
"1706","labels",73,"opart",44400
"1707","labels",73,"fpop",60800
"1708","labels",73,"labelled_opart",213500
"1709","labels",73,"fpop",61300
"1710","labels",73,"opart",42800
"1711","labels",390,"labelled_opart",420800
"1712","labels",390,"fpop",177600
"1713","labels",390,"opart",423700
"1714","labels",390,"opart",413400
"1715","labels",390,"opart",409100
"1716","labels",390,"fpop",144000
"1717","labels",390,"fpop",142000
"1718","labels",390,"labelled_opart",287600
"1719","labels",390,"labelled_opart",266400
"1720","labels",218,"labelled_opart",343700
"1721","labels",218,"opart",156300
"1722","labels",218,"opart",143700
"1723","labels",218,"labelled_opart",199500
"1724","labels",218,"labelled_opart",178800
"1725","labels",218,"fpop",110400
"1726","labels",218,"opart",145100
"1727","labels",218,"fpop",95300
"1728","labels",218,"fpop",85600
"1729","labels",257,"opart",575900
"1730","labels",257,"fpop",322400
"1731","labels",257,"labelled_opart",603900
"1732","labels",257,"labelled_opart",569600
"1733","labels",257,"opart",356200
"1734","labels",257,"opart",405100
"1735","labels",257,"fpop",332800
"1736","labels",257,"labelled_opart",665900
"1737","labels",257,"fpop",302700
"1738","labels",171,"opart",166800
"1739","labels",171,"fpop",121800
"1740","labels",171,"labelled_opart",271200
"1741","labels",171,"fpop",85600
"1742","labels",171,"opart",103600
"1743","labels",171,"fpop",71900
"1744","labels",171,"opart",98300
"1745","labels",171,"labelled_opart",182200
"1746","labels",171,"labelled_opart",166000
"1747","labels",254,"fpop",165600
"1748","labels",254,"opart",195000
"1749","labels",254,"opart",177800
"1750","labels",254,"labelled_opart",284300
"1751","labels",254,"fpop",108300
"1752","labels",254,"fpop",92300
"1753","labels",254,"labelled_opart",216800
"1754","labels",254,"opart",180900
"1755","labels",254,"labelled_opart",196900
"1756","labels",161,"fpop",154900
"1757","labels",161,"fpop",82600
"1758","labels",161,"opart",100900
"1759","labels",161,"labelled_opart",271500
"1760","labels",161,"labelled_opart",174500
"1761","labels",161,"fpop",81400
"1762","labels",161,"opart",93900
"1763","labels",161,"opart",91600
"1764","labels",161,"labelled_opart",172000
"1765","labels",172,"labelled_opart",392600
"1766","labels",172,"fpop",111300
"1767","labels",172,"labelled_opart",196000
"1768","labels",172,"opart",108400
"1769","labels",172,"fpop",84300
"1770","labels",172,"labelled_opart",177200
"1771","labels",172,"opart",106500
"1772","labels",172,"opart",99500
"1773","labels",172,"fpop",79900
"1774","labels",257,"labelled_opart",305600
"1775","labels",257,"opart",193600
"1776","labels",257,"fpop",111000
"1777","labels",257,"fpop",88800
"1778","labels",257,"opart",184200
"1779","labels",257,"fpop",84000
"1780","labels",257,"labelled_opart",202200
"1781","labels",257,"labelled_opart",179200
"1782","labels",257,"opart",184700
"1783","labels",257,"labelled_opart",325700
"1784","labels",257,"fpop",137100
"1785","labels",257,"fpop",105500
"1786","labels",257,"labelled_opart",193200
"1787","labels",257,"labelled_opart",173500
"1788","labels",257,"opart",197200
"1789","labels",257,"fpop",108700
"1790","labels",257,"opart",195500
"1791","labels",257,"opart",187900
"1792","labels",390,"fpop",219000
"1793","labels",390,"labelled_opart",318000
"1794","labels",390,"opart",530500
"1795","labels",390,"opart",399600
"1796","labels",390,"fpop",175400
"1797","labels",390,"labelled_opart",387900
"1798","labels",390,"opart",389600
"1799","labels",390,"labelled_opart",238200
"1800","labels",390,"fpop",155900
"1801","labels",185,"fpop",181300
"1802","labels",185,"labelled_opart",300800
"1803","labels",185,"fpop",93300
"1804","labels",185,"labelled_opart",199700
"1805","labels",185,"fpop",85400
"1806","labels",185,"labelled_opart",183300
"1807","labels",185,"opart",120000
"1808","labels",185,"opart",109700
"1809","labels",185,"opart",116300
"1810","labels",158,"labelled_opart",346200
"1811","labels",158,"labelled_opart",190900
"1812","labels",158,"fpop",107900
"1813","labels",158,"opart",96100
"1814","labels",158,"fpop",87000
"1815","labels",158,"fpop",93700
"1816","labels",158,"opart",113300
"1817","labels",158,"labelled_opart",250000
"1818","labels",158,"opart",113400
"1819","labels",146,"opart",158300
"1820","labels",146,"labelled_opart",285800
"1821","labels",146,"labelled_opart",186600
"1822","labels",146,"opart",85300
"1823","labels",146,"labelled_opart",171700
"1824","labels",146,"fpop",1e+05
"1825","labels",146,"fpop",76300
"1826","labels",146,"fpop",71900
"1827","labels",146,"opart",84300
"1828","labels",389,"opart",426400
"1829","labels",389,"fpop",186400
"1830","labels",389,"fpop",147200
"1831","labels",389,"fpop",221700
"1832","labels",389,"opart",403600
"1833","labels",389,"opart",383400
"1834","labels",389,"labelled_opart",291900
"1835","labels",389,"labelled_opart",220800
"1836","labels",389,"labelled_opart",232900
"1837","labels",386,"opart",440100
"1838","labels",386,"labelled_opart",304700
"1839","labels",386,"fpop",164500
"1840","labels",386,"labelled_opart",224700
"1841","labels",386,"opart",396500
"1842","labels",386,"labelled_opart",210000
"1843","labels",386,"opart",438600
"1844","labels",386,"fpop",146500
"1845","labels",386,"fpop",134400
"1846","labels",387,"opart",438300
"1847","labels",387,"opart",398600
"1848","labels",387,"labelled_opart",392200
"1849","labels",387,"fpop",179900
"1850","labels",387,"opart",396300
"1851","labels",387,"labelled_opart",298000
"1852","labels",387,"fpop",148800
"1853","labels",387,"labelled_opart",303300
"1854","labels",387,"fpop",142100
"1855","labels",178,"opart",171000
"1856","labels",178,"opart",113400
"1857","labels",178,"opart",104600
"1858","labels",178,"labelled_opart",307900
"1859","labels",178,"fpop",114500
"1860","labels",178,"fpop",82600
"1861","labels",178,"fpop",77600
"1862","labels",178,"labelled_opart",209800
"1863","labels",178,"labelled_opart",170600
"1864","labels",151,"opart",124400
"1865","labels",151,"fpop",112400
"1866","labels",151,"fpop",79800
"1867","labels",151,"opart",84700
"1868","labels",151,"fpop",75000
"1869","labels",151,"labelled_opart",254400
"1870","labels",151,"labelled_opart",186400
"1871","labels",151,"labelled_opart",176400
"1872","labels",151,"opart",85200
"1873","labels",238,"labelled_opart",320500
"1874","labels",238,"opart",174800
"1875","labels",238,"opart",166300
"1876","labels",238,"labelled_opart",182300
"1877","labels",238,"fpop",107500
"1878","labels",238,"fpop",84900
"1879","labels",238,"labelled_opart",180800
"1880","labels",238,"fpop",86900
"1881","labels",238,"opart",166500
"1882","labels",233,"fpop",192700
"1883","labels",233,"labelled_opart",317900
"1884","labels",233,"fpop",99400
"1885","labels",233,"opart",161200
"1886","labels",233,"opart",153400
"1887","labels",233,"labelled_opart",227300
"1888","labels",233,"labelled_opart",216000
"1889","labels",233,"opart",156900
"1890","labels",233,"fpop",94200
"1891","labels",135,"fpop",148600
"1892","labels",135,"labelled_opart",279700
"1893","labels",135,"labelled_opart",229200
"1894","labels",135,"opart",82600
"1895","labels",135,"labelled_opart",169300
"1896","labels",135,"opart",73000
"1897","labels",135,"fpop",84500
"1898","labels",135,"opart",71300
"1899","labels",135,"fpop",67100
"1900","labels",154,"labelled_opart",377000
"1901","labels",154,"opart",92900
"1902","labels",154,"fpop",111100
"1903","labels",154,"labelled_opart",184000
"1904","labels",154,"opart",85500
"1905","labels",154,"labelled_opart",172600
"1906","labels",154,"fpop",84400
"1907","labels",154,"opart",86300
"1908","labels",154,"fpop",73700
"1909","labels",238,"opart",201700
"1910","labels",238,"opart",164000
"1911","labels",238,"labelled_opart",254700
"1912","labels",238,"fpop",124800
"1913","labels",238,"fpop",97100
"1914","labels",238,"opart",162700
"1915","labels",238,"fpop",92000
"1916","labels",238,"labelled_opart",178400
"1917","labels",238,"labelled_opart",162900
"1918","labels",134,"opart",114000
"1919","labels",134,"opart",74800
"1920","labels",134,"fpop",101100
"1921","labels",134,"opart",70500
"1922","labels",134,"labelled_opart",250500
"1923","labels",134,"fpop",80300
"1924","labels",134,"labelled_opart",164800
"1925","labels",134,"labelled_opart",153200
"1926","labels",134,"fpop",75600
"1927","labels",169,"fpop",139500
"1928","labels",169,"labelled_opart",263300
"1929","labels",169,"opart",105400
"1930","labels",169,"labelled_opart",179900
"1931","labels",169,"opart",99600
"1932","labels",169,"fpop",81300
"1933","labels",169,"fpop",72100
"1934","labels",169,"labelled_opart",180500
"1935","labels",169,"opart",99300
"1936","labels",130,"fpop",128900
"1937","labels",130,"labelled_opart",276100
"1938","labels",130,"labelled_opart",173800
"1939","labels",130,"fpop",69700
"1940","labels",130,"fpop",58100
"1941","labels",130,"opart",71700
"1942","labels",130,"labelled_opart",169000
"1943","labels",130,"opart",68600
"1944","labels",130,"opart",64900
"1945","labels",182,"opart",210800
"1946","labels",182,"fpop",135700
"1947","labels",182,"fpop",94000
"1948","labels",182,"labelled_opart",307500
"1949","labels",182,"labelled_opart",236100
"1950","labels",182,"opart",115800
"1951","labels",182,"labelled_opart",223400
"1952","labels",182,"fpop",103300
"1953","labels",182,"opart",142300
"1954","labels",130,"labelled_opart",362200
"1955","labels",130,"opart",79800
"1956","labels",130,"opart",66900
"1957","labels",130,"labelled_opart",181700
"1958","labels",130,"opart",69000
"1959","labels",130,"labelled_opart",161200
"1960","labels",130,"fpop",94500
"1961","labels",130,"fpop",68300
"1962","labels",130,"fpop",65700
"1963","labels",141,"opart",137000
"1964","labels",141,"opart",85400
"1965","labels",141,"labelled_opart",281800
"1966","labels",141,"fpop",99800
"1967","labels",141,"fpop",74100
"1968","labels",141,"opart",84900
"1969","labels",141,"labelled_opart",185500
"1970","labels",141,"fpop",80200
"1971","labels",141,"labelled_opart",170900
"1972","labels",99,"labelled_opart",546600
"1973","labels",99,"labelled_opart",356500
"1974","labels",99,"labelled_opart",305200
"1975","labels",99,"opart",181100
"1976","labels",99,"opart",92700
"1977","labels",99,"fpop",165900
"1978","labels",99,"fpop",83200
"1979","labels",99,"fpop",99500
"1980","labels",99,"opart",85900
"1981","labels",319,"fpop",345100
"1982","labels",319,"opart",289100
"1983","labels",319,"opart",267600
"1984","labels",319,"fpop",132700
"1985","labels",319,"labelled_opart",298800
"1986","labels",319,"opart",274700
"1987","labels",319,"fpop",136100
"1988","labels",319,"labelled_opart",237400
"1989","labels",319,"labelled_opart",210000
"1990","labels",322,"labelled_opart",410300
"1991","labels",322,"fpop",155100
"1992","labels",322,"opart",280100
"1993","labels",322,"opart",271000
"1994","labels",322,"fpop",123400
"1995","labels",322,"labelled_opart",296600
"1996","labels",322,"opart",277300
"1997","labels",322,"fpop",130000
"1998","labels",322,"labelled_opart",273200
"1999","labels",212,"fpop",169000
"2000","labels",212,"labelled_opart",285300
"2001","labels",212,"opart",146400
"2002","labels",212,"labelled_opart",202100
"2003","labels",212,"opart",139800
"2004","labels",212,"fpop",115600
"2005","labels",212,"fpop",92600
"2006","labels",212,"opart",139700
"2007","labels",212,"labelled_opart",194300
"2008","labels",213,"fpop",214500
"2009","labels",213,"labelled_opart",297400
"2010","labels",213,"opart",145900
"2011","labels",213,"fpop",105900
"2012","labels",213,"labelled_opart",220500
"2013","labels",213,"opart",139300
"2014","labels",213,"labelled_opart",220000
"2015","labels",213,"fpop",100800
"2016","labels",213,"opart",140100
"2017","labels",195,"fpop",155400
"2018","labels",195,"opart",129400
"2019","labels",195,"labelled_opart",287400
"2020","labels",195,"labelled_opart",187300
"2021","labels",195,"fpop",97900
"2022","labels",195,"opart",119200
"2023","labels",195,"labelled_opart",188200
"2024","labels",195,"fpop",91200
"2025","labels",195,"opart",119800
